,address,amount,percentOfTotal
302,9hwZYXQ1qjsjzRGhkEZG4Lqu9YvccK57yzioZJmYj7ePDoHrZQP,24624.0,0.0024624
303,9gGFirUMmiiAu43opfq2fTPDzGN8G6ye2GkFWa2rZRW7rv3tHhE,24575.533218,0.0024575533218
304,9eewVHfdeNsWuxEyhLRyZeFkepcX2j6UsxkodzG53ZpMyJxgqhY,24527.059364,0.0024527059364
305,9gaf9Dor6y3wzCs9nhZGpJz93jjnuHkFnnPwHqTGzdQ9FWrQvEs,24466.0,0.0024466
306,9fw2i1m763kAfW4mwQtU27vPqRuZpAfBAvbtAi11NaZr83BUJbY,24336.0,0.0024336
307,9hvLZVzAC5iQBUHftGcfXstPTkvE72SMf4DuMSSD1RnusXBpZjY,24333.0,0.0024333
308,9i55SWp426ff3sTaqRAeUA6NjiaEaNDn9N6HcXbm2UHCrQbtqg8,24333.0,0.0024333
309,9hXQcMqpHjj1CrdznHyxfTK248bMfpemE9jgtneRnS7f6dCWbwP,24266.0,0.0024266
310,9gh6LxpGX3ohgdjEb6xsFmSx5CKedNVTcPcMqMeJuxYsRbvv9bp,24266.0,0.0024266
311,9hAP7m6Std8EqCuQdiiiHA4N4DaoznshDFAtX4ww2duuwYu6CDu,24266.0,0.0024266
312,9godV84QuBcRo19iw9YNW4H9dmkAhveXFiSpH5hGTKcnV765443,24266.0,0.0024266
313,9fnFFyN6VNZwfAfGDC4L9jJP5nfAJrJSa8qRnXqJHxSdZBnRuxA,24266.0,0.0024266
314,9escXXH1LTD5HawthbJLnwVj3VhWeaujzQghiDC8767Rd3UMMoe,24266.0,0.0024266
315,9gwgQgZMqMwcfRTuSsDmLpDYTfqxdaEFbAj1FULUJgNiiRp8d5c,24266.0,0.0024266
316,9fw8ts5xCc8iYP88kvsZ8GQQP9QmdtG8d7X6SKfr1dRVUNQmoH1,24266.0,0.0024266
317,9i8q1rTnogd3MY7C5DAGDg2gpRux1X3Mdb5F7hJ7uHsTzPrGfHa,24266.0,0.0024266
318,9i7YBwDbxUi52n6Y5aLfCdhH2y9ZdbdoFK9fmJoDysn3hVMiZM9,24200.0,0.00242
319,9gJqHERUrtYQmDrG3joBsNM1kyQc27mKzXnk7DcWxi9gDtkog7A,24136.0,0.0024136
320,9fX61ues6MQz8hPnSLCZZS3pmYguaPjw5n5frHskQsMCDLosUpx,24069.0,0.0024069
321,9hkKJkF2H2MBrKywrR5msRC9RQCL66H5cqeiyApATbsn5RpaLgv,24066.0,0.0024066
322,9hpuxRq24An6sDf66CygcUWRVZMrnfhmUPjFH7tBQLaBmmiugWn,24066.0,0.0024066
