,address,amount,percentOfTotal
174,9huqidS3ejjzdG3gtN3iQNApRzceGzrjDQ7srgkpwkPoW8U1WPG,2596.75934189,0.01298379670945
175,9hbXU9wQTbKfaMe4BuW5Xa2PXbEo8QSyYEWwnnYRXF4WK7vjhN4,2567.1159108,0.012835579554
176,9ewZApbfskYWMpoRzgGnf2brHr9nv2pDnRGYzuoss5soQFR5n6M,2527.1415449300002,0.01263570772465
177,9gDekeor1mkhaRTL2rmoTDdAxUnzZ2pvWq8fNKawW5yeHKuQefa,2497.8534143800002,0.0124892670719
178,9gtbnv1TAzGmwspXbbJ4GQPe2Ap5dKkN7WojXCyf7BxwzMTjDCM,2435.2043028900002,0.01217602151445
179,9fFa1QVByjZNXc3En9rggFfcd39ms4UNSYaXNmSWuN7ShbNK34R,2250.0,0.01125
180,9fxZmZjaAHzBaUSYB678DNZLrFRGuQrLiueSiTwHx9i2X9n5eVZ,2106.75663097,0.01053378315485
181,9f7h3yuKViUqsrwWRgKXakePnQyxysp2hNxrVxTFeEAExTXPexe,2064.24576243,0.01032122881215
182,9g7fAbNvKsTUoQHx6CunQ3LhUmFuXwU8vZSU7qKMe94v9UZ2foi,2040.08465264,0.0102004232632
183,9fPqvqsa6s6UNJSx8df2EU7u4rVWCcZGRcd99DCKyUEnex53e74,2008.4413517,0.0100422067585
184,9fVxFbADrWhLZz11XP6fxDhtgDYxXhT4ERKYZLeTzWEBFxKHtS3,2000.0,0.01
185,9f5wHqucm86kfsQrFa2E3kJPm7L7qwW9aNq4SzKxSMmptAVtxzM,1970.0,0.00985
186,9gsuGwdRKzcodXch75rwvHxKKzg1Wczz9LDHhHvmb8mewC9bhQW,1874.0166456900001,0.00937008322845
187,9hwG8x7VaDdBUhW7mxUof8hR4uStQmY2ewGL45fXy55SpSFci8d,1814.14544979,0.00907072724895
188,9fHDDk64TcarQQ5K5gGkrSk1YBALjNS86QZuXXUPpbGnKoH8Ugy,1782.50670595,0.00891253352975
189,9eZnViDCjyiCYtwGnNSCoQsYiJBwzM3SWZN5SCzVmzqD2GyVH6s,1782.34500056,0.0089117250028
190,9hbFjg4mbww8a89mkyzwbRLksJnWaupqhzBMmLCcj4ZcLVgV1mh,1761.6998983,0.0088084994915
191,9gybgZiB7DLCTrjZ8MsdJniyMWBaZALzfAquf7Jrc2cFcd4BcYm,1719.0548259,0.0085952741295
192,9gFQXTcETxhkyboN4Zs2ne23ycqYr7KtVDuBazsSBU5EiwybrsS,1700.7810313500001,0.00850390515675
193,9iJWSpipuedCHZsZBYbUUEy4zTcxUZJDd14xSydFsXyCzjQVFcV,1620.5668654600001,0.0081028343273
194,9iHbuErZNxTb9Z8e3Mw9QPSicMFFbPbYTAHQpuLjoTZdvXrKqoz,1571.01029632,0.0078550514816
195,9giq9h9KExCv8cNKBopnjPpkEvGy5tBZpXyQvTeLjHBXDG8ob8u,1568.52219653,0.00784261098265
196,9iBwbe4vqiynKsKTy52Ws9PNHSGiuiBTwukk9mcbY5zgHsdmpZt,1529.56589456,0.0076478294728
197,9fmrhz4zRkkt7Dn377GsdhZkTzMy39vF6Fkh2KqSjvdTs9sCRrV,1500.0,0.0075
198,9h9G2MFMkD7CtE1GnmYcHwSGQvFoLpSGsKVeYyGLGUvpNGLVdSH,1432.76593106,0.0071638296553
199,9fmoaLx7YVVQryPhwxGK3XRSZ81hm41gJZbGRhqxYemXEc5niPj,1367.1563825,0.0068357819125
200,9fLQMXmZZxgvTNYTYRYnP7ML1ifVsZjvG56RD2XoVHira3QTdMD,1358.11204345,0.00679056021725
201,9goRfSdbgncT7thvKHoknwGLdAm5AEjSjYHbeeZRkMS6yJhXyAv,1338.49361629,0.00669246808145
202,9hrp5T5u6DBq36occoXB4L6WE6CbWK91CQEX1d6GfeHFaSkepWf,1333.01456018,0.0066650728009
203,9fJZhvjTUHbXgFPxXqbpnBeccgJmVFEAMFkFW7fCtpcWMBNtAP6,1330.18770292,0.0066509385146
204,9fekZeZxR7ceeKXkovzyuxYGLpQKQ1SgrZFzzZsWnSaknPLQ6vm,1304.06655824,0.0065203327912
205,9iE2wcUjvPp5zVzsyjgKqYEYgQXAjwGpSc8LVjwS3EiYZpQ5KoW,1294.8020536000001,0.006474010268
206,9fbKrErwdJzzrsb7UVoEfpSEUmKRzV468idoCXH7J4rB89WNmGb,1271.86216105,0.00635931080525
207,9foGFgAJukvT84qfPbPnzPPRm1CqRfLXAmSyMnjYJfJJf7KLqpk,1265.9286393500001,0.00632964319675
208,9gsQMY7zSaZpZLbRQYLehsr54a6WRsyyrC2mRUx2u4EKp29EFby,1264.19845838,0.0063209922919
209,9fyrA7Ecadnkten6bAStisAy8EQtozBxRK9BkuDsoGmY1Z8QwWb,1261.08801193,0.00630544005965
210,9h2GLBxUmFds8buXKiHVPeKxFjMhkqRs8M8g3dNBs11aATW8B8h,1258.9608919300001,0.00629480445965
211,9hCydjrJr2UZwQuYrDSuYbxEhr142WSvmeQtgLuXGLFHLUMxciM,1250.0,0.00625
212,9fhaR6ibHcUL3GosqPfMVEYnpef2gehRzddAq5EKXAHdUUsKGwk,1250.0,0.00625
213,9i8wuFovRvgW7PYg6FeyxkWquhoRBuZpdShq6urPy1t2qfhLSCR,1250.0,0.00625
214,9gCkTs2aRYPf4HNzypM2WDH447Qc6aMkzzZtXWQVp31ewr6GjwM,1250.0,0.00625
215,9hPEpqx1EovFNy3pov6bMLNg7hSYRTPqKrm6VjfgGR17hJHoJ9p,1250.0,0.00625
216,9iMvPfGGtVUun4TyefX1q711WmzR8h3CUqForTb8c7R7W7WNorj,1250.0,0.00625
217,9gBGyfbXXtxcA3s9tUtoyxhDZnSkqL6ozqprHJp1SCahjtmiP2b,1250.0,0.00625
218,9eb9U27w4SA6ikD7MLjWyAawiv6ktZMsw4RbraL8dmq5RoCoKBE,1250.0,0.00625
219,9iNt6wfxSc3DSaBVp22E7g993dwKUCvbGdHoEjxF8SRqj35oXvT,1250.0,0.00625
220,9fdZNEzx67ecDKrjbEWh1rJvS5Tk51AdCaaqvjx8gLW93SDF4Co,1250.0,0.00625
221,9i8dRw41bSiBtaigQ6STJ3H5ZRtRERdrLC4UczXk9Cvt4Nrhkr1,1250.0,0.00625
222,9gqqThUvfEsmWtHeagi3SKxYN3KbNTFho5JuK3aFkjcfHgiL2Ag,1250.0,0.00625
223,9fRtnDQGj2w9AbGvvEij8PPHeF8BVxHRKDkobJf4uYhApenQZ1i,1250.0,0.00625
224,9gqMAkD2ycgmeQZPun1ripAZK22QaPTWoSS8zDTiefTtdsbAaNx,1250.0,0.00625
225,9iH1L5DwAK8wTGVAwmWGsQcGHz2BFiXqGLj5weS4Ckpn38zwiQy,1250.0,0.00625
226,9iC64nvhF2pi6ewnYpT5JAX47B9Qgo6ttdsVKkkMbHUuMtnmrU6,1250.0,0.00625
227,9efcJtB2LEAjVBZVqaxBNgtev6ePCcUz7P9UVXcnGYGupbWgnu2,1250.0,0.00625
228,9hPvW2aXEhnFBWWArtRbWBmSo1Sqe14VXuhkmwN96Fceq1649hA,1250.0,0.00625
229,9eca1C4vrHq3CQEbuKQGzp3tDBXCvhZhyxCf9cVYmJiLCcBoxfV,1250.0,0.00625
230,9f1WFMc9RTjBzMF49FjwRR6oo1XL7Jxcb24VEQEPfAAr3NAdjJR,1250.0,0.00625
231,9fXgB4whtAnbqNCTZaeq1Ucbhi4j6L95qn73wt9LC8NQWJGrsdH,1250.0,0.00625
232,9hbLuxkZnZf5fifb1ex6WizxRmQgBpfYvmbXfZ9qNeAwtiP4YCV,1250.0,0.00625
233,9fX61ues6MQz8hPnSLCZZS3pmYguaPjw5n5frHskQsMCDLosUpx,1250.0,0.00625
234,9fWwFgFE4oNbZmG4AWPej4rLVb2vcY56v91YntA67jYfMcRHW3M,1250.0,0.00625
235,9hdSPgFRmh4U95viQkjS6iXkQEKUoRufUuQUxAZZBWPSWFttxjG,1250.0,0.00625
236,9iFgzvvGgr6A5aqRFQ9FRZrwkTDD6CSdn9Pyoj1Hmiwef2Cq9JH,1250.0,0.00625
237,9fWMDQE2aRiTsnZYxmPfq7fy2tF9yGfQDRSdXyAzNwMVCCqmvLa,1250.0,0.00625
238,9i3aPb3HLcQdpqJuG8Mwv1VUrK63dEAZdZ93Xz4FUUJ61zziveT,1250.0,0.00625
239,9fs99SejQxDjnjwrZ13YMZZ3fwMEVXFewpWWj63nMhZ6zDf2gif,1250.0,0.00625
240,9fggB85Bw6UQZgrc9vaeKL1xFH6g39j4Y3jGB6tovZhgZw8dQhd,1250.0,0.00625
241,9f2zwVLtxTLKEv66q1gf74HsqeNwskzJPmuwGSBkCjsNSiwK6Wd,1250.0,0.00625
242,9gCgwVtxMevUDFpXi9QaUNAeFJ19SSzFqJPkyuabTZyThyoMrWH,1250.0,0.00625
243,9hPg7LkHmr1J6JxMN1L95ef2UB64HUYsoHabb8Pa2VVk3YaKPuH,1250.0,0.00625
244,9iMnaLpYAEmeyjthmdBFQEnh6Zc3r14qxW9kN7YGscEDSgodDjS,1250.0,0.00625
245,9hgSqoTEg8S6mLLL2fBXa2wh6FYnxY9kmtqPAS6WZQdWvTUYx95,1250.0,0.00625
246,9eXS8pAtUPjjrcNdbcz9ovcLoU87j5zZMmnegiKevAEfpR5CocL,1250.0,0.00625
247,9hxpJEUnhDTuMm4aQWinVoWggmZ6wmJWC6S2y5c1QTWEnxPscQz,1250.0,0.00625
