,address,amount,percentOfTotal
979,9gtCPHjRDBffZ53YMwo5UL2hRpJ2MR5P5omzhWxj5pNV3GsRzfC,1,0.0002
980,9gtQruMz5hM2C8DBdC8FXeGrtxzheWKSevsVRy4bN4XwWNEdVZg,1,0.0002
981,9gtceEMcpL8JcSDFAXZh7rQhFEL4ynPpzF2UZoQvJCnahwvmBTG,1,0.0002
982,9gteEec4n1MBa23eMGQHtTsnSKXg2jgvNVVAryPJxqFJQWNnZ8T,1,0.0002
983,9gtjxKGrnuyBr2RrwrdGELXhoshQKQBRQ2zrdyYUMJ6Afg9FhSG,1,0.0002
984,9gtwfqpvqR64LTv4dpgryqDxW5Q7yMTnJUbYoDSp8VVgKkU59kK,1,0.0002
985,9gu1ipvtdNsSYhCdq4Jg5tiErijnF2V1CwjaycpJ6cgdmNMbWFo,1,0.0002
986,9gu3v3pdaJ5Rhm6gk3bVHnMZcRBvc4CtkrrVTqXVRHh78d9752c,1,0.0002
987,9gu449Mnfg7Acvj6u6ftYaZFzF12ANHcwb4bqEjvvk8YTYuRADx,1,0.0002
988,9gu7tAvd6xpxWp67v4dfQYDE7s5KrszYNaAEd8jCeU65KuRmwF4,1,0.0002
989,9grzV6C6jTeHEV2svyDXUqwgAAoJjGnwjj1XvEybc7GbLsGzY44,1,0.0002
990,9gryprQt49rU14P8xRQZekVyS1F6Eh9oYFQMT5qMdyhNs7SFpHT,1,0.0002
991,9gryR7qXD6AbkDJ9Jtcx11zvR8mmx2hiruhBCtYHKshuZqUbT9h,1,0.0002
992,9grwbCh27aQyqwtaYwvGtrrMARKfxvqEQZCe1by27jEBBD6hJ2M,1,0.0002
993,9gqYP8pGCxWPhTfC7EEes12X6Yqp9PGeH6FBC3buw4iJhhHDXCw,1,0.0002
994,9gqaxWYM2XzSwyiyohh5XCP9rd1kH9fqNEQ2PA1SCdeozZUM2Gy,1,0.0002
995,9gqfbDRQbWbofLKHko3jwZbavFAFmRMKX3kMaGeqXnxWEkhatAm,1,0.0002
996,9gqjZbohunxrRHZT3xBK6yHCCZBiLnLw5gsi8L7oXkUH7NAe1fc,1,0.0002
997,9gqmAZ1T9o6o2x63FSLjNETFvEeHBsExadyAuG3KQNoykKyt1wr,1,0.0002
998,9gqr6GMskGNC918xfqebUfVCoz2HzJDW5L7BwK7VG3DZGtkPpFU,1,0.0002
999,9gqrbsFWEtEK8qrp88jjodUgHQorQR9t5tbGDGNSZQh6SAHYYvk,1,0.0002
1000,9gqzYHfU2FzHrRfSeghuKLyuV6ScpeAfCvxkErGPdmsjHwCGd7R,1,0.0002
1001,9gr8VZ1j63G91VKWce8joo2LPjzAGdRhc6KuLfBqRuWwcE8LF7A,1,0.0002
1002,9grEKtz7MAVRKnz22dMpy4ht6G62ePwDdDR5mxD4qbJn5EMuvn7,1,0.0002
1003,9grFDarNscEUrBVPyxbLbtgt2xRWwkvRWotfsguNzA3QgNCkyEr,1,0.0002
1004,9grGbSk9r9xr7Qt2EsbdUtiiQzWG31BjqKgoRihMwDF6mswrhPs,1,0.0002
1005,9grGg3YmyW46jZt7gxfhsXv4DpApfVwiYjn6VDDUdsRthKnpHmc,1,0.0002
1006,9grKF8GbdTdNQxGgPwShbFeiLJ3pZs3Dr7QckWBsvfjBchniNW7,1,0.0002
1007,9grMQeRDn7bNCfQQHp3Tct69vNiLVi8tPpTErs7qBo9L3v3ZteC,1,0.0002
1008,9grNBXU49uGdjzPV2vKoHjccP2zqCKRfhWAPdZT6jwcTf3DMX6c,1,0.0002
1009,9grP8EZa7t4bFDkpxioYctQd8P1fZkvjFGGYj8WKhgmFCvK7kKC,1,0.0002
1010,9grQ9psjK1ruYdxhWoNRaBqsPohmMEoNcFfxMozxgyYG2HLBPQb,1,0.0002
1011,9grUoB7tfkcxzJ166EgaToG5uJ7zAf61BtEANWzZrPwLBi4EJg1,1,0.0002
1012,9grWGfRx6QhgiXsJ3bvJjs3UuLisDaWDgACgAQG7cwMsUB1tnqc,1,0.0002
1013,9graUN1zm6ud7MMdKNzCv2R9NC5UDF18ZLPgpRubVqB6JMKEThp,1,0.0002
1014,9greo4Uw8oiiRNCfXzoJZjHfVangXxvJHQAtaQYsM6Rvze4QbRD,1,0.0002
1015,9grg9D4i4u4TtPxJkcRY5AegRoDtKECbXEw3KQM4Tdj14kxrZWM,1,0.0002
1016,9griT1MNtot3ivr6CqCeUWDwzdiXjbdtgvExXvazwTGZjM2kRhB,1,0.0002
1017,9grvQRYa2RuTpCB5RmkV2PNBhxaUtBBvZnXvPkUesa32Synid8N,1,0.0002
1018,9gmUzV4twL61kmmVKUNH4SmQf7X3aNYRAT7bAA6TP275e3wd6mn,1,0.0002
1019,9gmTqkyXvMwDCtTe54kVqih6MHBKK6oNyuWDPkANHoKMEYq7RF2,1,0.0002
1020,9gmT7GUZFZrSvAWXZZqXY8pJdnrivXVhxHACybeopMjDaupfrxP,1,0.0002
1021,9gh7KmZp6rD3xqCZSCTdXfAEW88A45mQgQwZCvhPLb6fhbFX4CJ,1,0.0002
1022,9ggeKXtDsbxPwWpSjX7PN51eu6dJsCnmSnp3HwvYAmdNjeCuZpp,1,0.0002
1023,9ggfFJXyMco6KsYqiiSgRhbMgcKtJkzBKFEABoDkUvknhibeGib,1,0.0002
1024,9ggmxut1VU2Ss3tu55JQPFjPHzr7uxXpxEzizSkXYeLADigkTvd,1,0.0002
1025,9ggnPMeD5KvMZRUVmCSssGUsmk31GkBygBSfEFDYpPSExPGhQHu,1,0.0002
1026,9ggpL5oVicdzqzf7o8DEucL4kWSTLuGMHKJvnZ3fB7TwnrE4Uqu,1,0.0002
1027,9ggsdPibQN1x2mDGQ4wJXeYF1FXe5eVVTY3NN6XbBCbAohbB8xZ,1,0.0002
1028,9eXEAbJTCWxH9sd1B8i3Ess2B8vsQoLuvaofXS4GynvByGGjB77,1,0.0002
1029,9ggz1x2zvpxe3XFq7cxzbcmAqrk1rtXm9oB2HhaLzLA1PBC15d7,1,0.0002
1030,9gh3SGGrdcxLXtnTKv2Dp4kcxPTkCAiCqm5QshYKPDL8VGNatJk,1,0.0002
1031,9gh5ALZu5ECuq43JQ4uJq2iKh5Dkv39AwVKkEzvdGoXZqZmSJuH,1,0.0002
1032,9gh61cHDDqrBh13NwqpwWY8h9SLoP4aR2PugyAhHYKJjgLnncdc,1,0.0002
1033,9gh68Z2Z969u3LSkbpdDWFqfzWry7bKhc4TQ4XFvBy8TeQBsQzK,1,0.0002
1034,9gh85qS6GYwGkhgkoL5XnSUVoAwrwB3qWHYFmSNj8oQKhx11CY5,1,0.0002
1035,9ghvJAeZcqybqbCsjZxZpavLd55rN5SWUoPftKgWqMfQJSDjEkf,1,0.0002
1036,9ghAVu2897ytb6GXraMEcfZnJNFPmM9z3vrvKY5aLeAM7KBAG1J,1,0.0002
1037,9ghNNVc7fe5hSCaLGKVEtE6CkEFUHvjkjPrVdcdDFetFbKPpCYi,1,0.0002
1038,9ghQzdbCyCrfcCENSU42j3wPuEoBT7GeyM19Xx7AYJYPAzwNSU2,1,0.0002
1039,9ghRU2PL1ezDWsxGt81HsQyNmFdJiGEgGc5Bms3DW3HXXPaDaRo,1,0.0002
1040,9ghUYt1MYym8uXXUPtb4CPtUYoLonooXNtjiYz6VCQKpnUZMyr5,1,0.0002
1041,9ghWJHYELrQHS1qz2CUDRbmRG2CzUYMuzWUWwBUGwD79KdbjYrd,1,0.0002
1042,9ghYZsp2pDCScaFjjv2MHBE5yH3yZDhF8ukZTagHEpnSNmC6u1g,1,0.0002
1043,9ghbotzazmWct3NURgcXwmdHMWkGUHv9evokD4BBNtrupFG4pZs,1,0.0002
1044,9ghcR1MPLppAqu3htRUPqKB2UnaFDQm6Dfi2WTy6iCaaCVXiX2N,1,0.0002
1045,9eXBcP7UDyXBboYtxbYB6KgWKYEGgiP3vwV4rAzK3ScVFaonqTG,1,0.0002
1046,9ghdjkwCmnjNVuLhrY4uB1uCLaG2cqFQrZzdcFXGAKQRY2trwSL,1,0.0002
1047,9ghqRoUvsgEYaf5ZH96wn4Jfojbt7DowZUL8eNRiFN8dRLGRA58,1,0.0002
1048,9ggdqALvQdKt9EnnpRYyaZua5sYVJqbVn5P3RFoxUMRqXY1yZPF,1,0.0002
1049,9ggccze1mMrzYiV9n2sho6aXxwNLn1Rg14CsLm48WYnmsWtMg3H,1,0.0002
1050,9ggX7rBUvZTiLfBCYHmSBVnWH8Ronk8K4sFYikCzS2Zm4bTk3Cm,1,0.0002
1051,9ggVU865jzgSqW6zpnGpwSfHZ4Nv2DZsmmoFTSuSWcXMMAWpYUG,1,0.0002
1052,9gesjGgEbL5gfPhXD84mSngrG4MnBowd3HjEQXiPC49MDKG6ehv,1,0.0002
1053,9getkvUngubCa3VyVq7QYGqqD9AHMsHunh8Ew8TtsDxW7zxAFiP,1,0.0002
1054,9geujBg4B29BfUL8aWTR34h63noJEpQ1Z8oQaTggpYPTc7oZEDe,1,0.0002
1055,9gex3mCB3yZfFUggZ5FwkSSaikkzr8QHf6Nw8AZZPXvM2U3gnaF,1,0.0002
1056,9geycwcqdFJMaNfyncfmze4FaA5suyB4j9knJ1jS9yFVHeaHieN,1,0.0002
1057,9gf1Nw24Gk3Asv5daaDKafmzAFoy9kA98YzoWUdGhR3jDXAkGUj,1,0.0002
1058,9gf1vJZGgVHz7Yqzpwa5wEGjzBFZUsDoudZoHLd5Le81efX2jj9,1,0.0002
1059,9gf3FvjVadtzXtKvfnu7Aw4ut9x2LkEDVaAszKvQm1jmJsCUorQ,1,0.0002
1060,9gf5Gr7os6ssLyAKjrMeGTbYtsZtAmjiPhd5vRfUvQjFVSHnpQn,1,0.0002
1061,9gf6Nc6AwaPTsRpFYdVdiJV4nweqfpiDfbx1QvEyVaoBydFqc6L,1,0.0002
1062,9gf6YYFimCaDcZTnWPNUyLeWm8Bpxyv8nyx7UKp6rAtetHhAR6g,1,0.0002
1063,9gfEUfHcXzqHvGMLUyLeiBq4vpGAQW392sUmxrdQ9KRVNffW5A9,1,0.0002
1064,9gfU3Yz8H2hRZT3rXAtcDsZEk3CERNu74oyDhDkG68QHkKiDXJj,1,0.0002
1065,9gfWu2xKNp34LWHrqcCY775FZgh8ctPQaY9X88Cm4Mv7Wottios,1,0.0002
1066,9gfkPzgPpuS9n4HvxgEz1sBus9c6EpHfsV8pza7zpfRXmLzg6H2,1,0.0002
1067,9gfpURn5QwnxiiKskYinvpnH4hvr1JqPpSFj2tzDGHGSQ5NoTpQ,1,0.0002
1068,9gftcDzxmWfL5exK1vTiJWVNagTyk57V2R5v99hUv8ctu9t7JSV,1,0.0002
1069,9gfytkrsdRaxAfANszMiLxtqvLc47snw4Nc3wehtzJWhYS94cNR,1,0.0002
1070,9gg35bMQrph6D91fgcrD41AbxdViKBKa3FnPWpXNqA5uZHu2YaD,1,0.0002
1071,9ggDCuzrhZFEX9gkTjcQbHMgqBXBmiagHGCFrMkwehSM6iV3c1H,1,0.0002
1072,9ggNv8S52Yck1WoGYdogG18o4jsToTj9b4LZrHzLwMZbiMcE6mt,1,0.0002
1073,9ggPiAuJN4NKsy1pCePQGxvP7LGise8ESMNAqqm9vCncWPJasqj,1,0.0002
1074,9ggSriPJymY9LirMhNbDGdWjN34YpY8RLn1KHbd3imEe1vpkgU4,1,0.0002
1075,9ggTvaEFz3zHqjc9BJmCxvv3WTxgvXCaQPw4JiBGG52BN8GMUzj,1,0.0002
1076,9ggUbFFCefFyJaQAVC8jdE8p7KFKceXxtUUbgTUGpMJ4i4exRWn,1,0.0002
1077,9ghtdnN8NvsciiDhdJR4o4RZf2SXYzSgDYbZnRriJY1EUHvzqQD,1,0.0002
1078,9giCSRJKcUyb4w8Q53MTyMAA3anrCTR5fNsKhVUGwMaRFv2m7Fd,1,0.0002
1079,9gmQXpdX4tYBkvnuFfXTpw3kGi59Yd56zQdZAGM4f45m9oCvPrp,1,0.0002
1080,9gkeW43jfLRrtFBRECqLhjjrGdbRMtHX9zRYKo9euPA3NoELCnB,1,0.0002
1081,9gk5jrWHFfiZinPHprD2giD6jeptxJAe16u8a7KtVoK3S4n1qY7,1,0.0002
1082,9gk5nnuzJdwtkdB4yGvNzDidCz8LmHSRCkkWmsjeUGXaCKsFrqe,1,0.0002
1083,9gk6vooCJExrBfF2yK5AELyJzxiACFtS3kHmyC5LxQ5ydh31Eei,1,0.0002
1084,9gk72HRWUKAqNAQ4qGedrFDzK7UaRKr9AYAe94uPUbv7Sv7yLbk,1,0.0002
1085,9gkACvA4NW5GpTbKMo6cjKor97wx2HUc7WUqMx4wHEn6sHMMVKL,1,0.0002
1086,9gkEiJ32b7mw3LP9fAbcCZMc2uqUM8JjCdi3MYmz9MsTMoUTWL5,1,0.0002
1087,9gkGCqf2MqQNvoF6JnYXZvw7qgNnqrBzLZZYCPJGxSZwxkgUfGb,1,0.0002
1088,9gkH6DeUV8BhyefGAfs4T3zVh9QSLR3ZnRm8rAR5hLV7znXuzNG,1,0.0002
1089,9gkNLYejiXN6NpBDt7ZJcR7w12py4anUe1qN94MLsSqMxkbMi9W,1,0.0002
1090,9gkWfFfiRyAA8owe35m3VN5oMXYv2faK6N2ZjApxtp1oL81dwnt,1,0.0002
1091,9gkWfqk24Q5JAG5xGNLPJGM33xgTdTHojxidacv1Ktto1vVYQX2,1,0.0002
1092,9gkaVQ84KKxUms57Xms7gYnN7s6RveXRyee6Y9v7pVqXMTTm5pN,1,0.0002
1093,9gkfzKsu9T5UY36gFGKZB7RMx9qhonRTXcRcj8hSjYEoBKMCRLa,1,0.0002
1094,9giCmEcZgwu294mdgLRoNY2yN6LxwovndvkMuQ2d3m8K1yx3Cyc,1,0.0002
1095,9gkpuoEvZAk1t7qCS1JxHVSc9aJoA1aL9k4Dw51t2DLmk1ivzbJ,1,0.0002
1096,9gkqPVdcxmxZY8EnfVeZQPneCzTnUwWQKwFoJWzAdWb9BfkPcaN,1,0.0002
1097,9gksFPwoQfLkCWryM1Z7vBSmyzxvrSViHxFiUWDmnz8kTwDw6Cq,1,0.0002
1098,9gkskuK7KMiFma2Lmi7FFnY46gUFfJUs58Ri4S5XCxc2AHi1wKt,1,0.0002
1099,9gktFLJtXqh5gkUtoqMhaWw6Z579TNYuM7MAMzpRwVThQBqcUEi,1,0.0002
1100,9gkwDBTYcw1VUsyiyuQUshVfA9WpYd3DrvxdwP32rmcH2cbRaXG,1,0.0002
1101,9gkwx2cNg691xs11CbrMkLTGUjn2EQ9hHpwJoYewVHKgsrpmE4B,1,0.0002
1102,9gm4pGTPhzZWBowNWzyccZ88VwqrqVB7KUPS4Tw3GPC2nHvnwEw,1,0.0002
1103,9gm5XPu16fxZvpdj3YaN5cQwo4MWfc8HVyVSusVsu7gmdG7C7iT,1,0.0002
1104,9gm8jCTse9s9AMJBUe3mVUhDe44Notfwz3rSv5thdQa4wjrvP4f,1,0.0002
1105,9gmG19jySJUir9BRsYdfAajBdHuS8Dxtmito4ERAFpbobedJXd9,1,0.0002
1106,9gmN15D5eAvwjg486VXmHMgabYoyqkEyfhrpDsanRhgVsAYGx7S,1,0.0002
1107,9gjzyQb5wPW3pn2SyysNHfGyQAwD2imyQ8RCtmUHd5RxErvdi4V,1,0.0002
1108,9gjvrR47tkPiEQ2yerd6iEMymYxziLLLAyAZRSu3fzQANKVTgco,1,0.0002
1109,9gjqPedkG95xdeidALRvdYRcbdPzh5co4WtK6bEEZrtAF5UXzTb,1,0.0002
1110,9gjobChxFNBLM5CDbBxrQTdw1e1tNtFCU1vUbuygYwuuCyB1ak5,1,0.0002
1111,9giDZmDWmGB5WDPFy3yJLVfNgYZ2eTL97z1CPiwypiLe8Xfwk9p,1,0.0002
1112,9giDe2dxTiwoDmSen7pmfgUEvAb6gCJruw5xC1hAvgvFsXBp57P,1,0.0002
1113,9giFUeXKp9bxLm6UqWqJkg1cyBLMs3PdzfjMtKqTkucwBekCe2s,1,0.0002
1114,9giJfPsDEuSN5a1yRqCP2tWUWAZoArrquTneLJCMbV7XcBvFyGG,1,0.0002
1115,9giPCoEfY5FQYGpEGbbcFDEuZ3iLYG4Q4eSrYvcsV1XfA4zU6hd,1,0.0002
1116,9giPKpJoAEYt1LkK1PYvdmW3DCYQbiz7xyEAvxqQApyWhfKDD1T,1,0.0002
1117,9giYkQCcQU7TiqotZXtnf2dqeKpK6FQYco8wsRWamMmTjAMhBGm,1,0.0002
1118,9giaVtgEN1AfWq4zGihQHzfkUGizhWDcujgowHettyMf4CYZ6n7,1,0.0002
1119,9giegNE8y8CZEZs6GDzuSJ5TRUTUPxJ2rMnYpnYJC3fwMQdAgjQ,1,0.0002
1120,9gimKw8k7o9VhqFVxngLmPRZemMYDde5ZHTyVQogbXisftto3sZ,1,0.0002
1121,9girWdsheoamhhwMk73Vxx1R3j4GEvcpMxj4NNmFXpGANUNgR3Y,1,0.0002
1122,9gisiqWMNmGAtPZArUVMh2J2z3iDvtZSgBRRSAsLkYeARkhp7cz,1,0.0002
1123,9gj1zTNPxqifdP1cTSuMep3K77YRq3EbSwtHKGZnbLShEUf8QZK,1,0.0002
1124,9gj47DbGf8BtkavvoaHZ7QSjjFjvTxjpbNHkMK6AEa6GUuwaZjU,1,0.0002
1125,9gj4JDos2546mraZRqoLL3LjnycMX75EA6WbepGT6RKnFMfV7F6,1,0.0002
1126,9gj5MUUgWoPXxdKRw6cpRDedkdd6LPMmZ9Ryqim2oks9k9Nq23a,1,0.0002
1127,9gjBpA2pwLQ4e79XonEqZCU8FyqrdGn7xznNZ6DHubXxnjbem5w,1,0.0002
1128,9gjGpUmc5FNXyxphodMzZ8NJFzW2zNqbigwoBkCMkmt8jQxCQPz,1,0.0002
1129,9gjJCSoGaixd6Pq3eJGWidkYK4RnCiqiw6udJP5rmS3faAwsdx7,1,0.0002
1130,9gjLZEQDXR2phFzcFKkYhesPZdqK6DaqEXiRqc9ycAbT51dApad,1,0.0002
1131,9gjLweVsiFPh51qCcreiTsU1SsAARhWMXWrs4Ku6MFEx3fVmQVx,1,0.0002
1132,9gjLzFosC9h1sopAy5K7MZ5DaokA2f8WX67yciV7pXr5ZVLgbjU,1,0.0002
1133,9gjTiQhB5GTp1cs45oxCu74H1o4PyPWHsEu8jXHP8jzECo9j6EQ,1,0.0002
1134,9gjYiwzippfQnYcF5BQMBcfwgyy2egFiXrcB53xd2q5cNbithS6,1,0.0002
1135,9gjoGJSB6Q1d8E3pP6YGW8XCU5BLeDKeVGGSH8LLrNyUbMiktaf,1,0.0002
1136,9guFLPghkRPBixgNFAURZvbMK5zSD4fW1w5YNRh2sayTHyvZgG8,1,0.0002
1137,9guGizP49qU9Q827PXoRhVS4RwkKnvqH1888NtQ6e1fS5hqwwco,1,0.0002
1138,9h88ge8xSehNuqmF1jDSZc6uZ42ZQcJa1XmVi4afkwbLfFNPu99,1,0.0002
1139,9h436ou23rAZBgP1mS7NxMG7c8CXc1FrtUTtFj6J7pq9BZQvdcN,1,0.0002
1140,9h3MfVwe12pTqebns7zw5fnsRQiDKz4xeXLzaisxZTaKwSiPewL,1,0.0002
1141,9h3Tagi4TzAbQnCg3qUprX4VuYtKHzW5UBTnFC21F3mqs9msLky,1,0.0002
1142,9h3Wy95JNdwj1YDpuy5FZi5zXTiQicd9MTqwwMSgT663JksVtJd,1,0.0002
1143,9h3aHxgbinCqNFLPmEZwg3nh4Buq4jmtZYVMv5cfgAPHmt7yfkd,1,0.0002
1144,9h3aVfV4ibFJEfKNj1Hmik5XKCrLrodyCvbsPaB3HZeTT8HkvFa,1,0.0002
1145,9h3bQzffvMU6knH1tsGq6bsZ6ZdLc6CmwEf3cVGdw67VWatmEFp,1,0.0002
1146,9h3dCuaU9BkyriZi2EG4xDagckZ1vGiT8xpXwdvvGtWkH9FnhgZ,1,0.0002
1147,9h3mZBWedyE1DyEQgt85zJdZRPxbMyUEP3cZfcbg4EEEDKBauBg,1,0.0002
1148,9h3mfQAhxv6u3ZHFhwthJpu7MmmDztBpW4FTqcB3beDogc4nkAr,1,0.0002
1149,9h3ti13dNaqCZYUHoWDfmdxz6ZnVR5QBJap3KpscvcBTQExbHXd,1,0.0002
1150,9h3yWS69zsRgar2HtLjacqsJZmQiH6HDyUvEvWh45sD1grT1nXy,1,0.0002
1151,9h3z6MJVZURwUCKbsmJdk1uMApcRwtGs1U9xBqcLW7zBF5zTEVv,1,0.0002
1152,9h43Pvd6zKA9V3Y6oDm9oKFZBBG63Lm7rovgQHCKBL7pdHczsJT,1,0.0002
1153,9h3JGufe6anjTtVdGi2cY56eBCXynBV8g7Mhf4KXCnm2FMGapgB,1,0.0002
1154,9h45mijAzUTcqqSjDoTFeovK5Swy9F2VtFJWrXWnRnNYSQqfmEE,1,0.0002
1155,9h4E1t1JzUzmRxLwkQjcxfVFTbWmVkTEdNE8RiAoP1TtNCS9GBp,1,0.0002
1156,9h4HexidDoq82AQiwFjLvysQ4doaEKE5w3h9241EzStFuiRiJNt,1,0.0002
1157,9h4HusT9JnxymvsvCVJDCuzReHVVHzWnJ8pEZCWdwQ3jK75M18C,1,0.0002
1158,9h4P3en2Z4hdwYUx4QWUt3gGb6G1HWnaEH5Z7CqfyxhiXW9SyMH,1,0.0002
1159,9h4SVyHNVNsF6gpkaieKjbjp44hVKnkUaqvtTqvHgbiRRjnB4zL,1,0.0002
1160,9h4b768R3YhTseJZZys8MRpnZoCudKMYe7cHYri3iznbyg8kux9,1,0.0002
1161,9h4evzLiicH8ErUA5ZtevfQKiHVLCRKW1rFZtP5pvHhRRbQUccB,1,0.0002
1162,9h4gXfYZZmeb7RVXLouPcxShzYeH2s8zJNFuMZkdrLeXo6gnPuW,1,0.0002
1163,9h4iRWSuHgkeBaYmyP3yUzRLZLFUTs2k3acUcjkFFT9qBiAL9eA,1,0.0002
1164,9h4k6R7otQQEGUV9AmnS5eXieSeAMgYXvuG2fmqbXGUueHcycQE,1,0.0002
1165,9h4kJuBfBvUExJMrZnf399ocG3sqT7Pyc9pw6jyybKj9PjBpFWP,1,0.0002
1166,9h3Kthh79wEJegwuMCHuubPDG6oQkKLMr4PXeqTrGv6QTZsMoi2,1,0.0002
1167,9h3EYvvK3a5zzA3wEMv5N62YpH5W4eNLS3nPWNvpaCnJaS2osV5,1,0.0002
1168,9guHMYV6yk9bKKBgmptkhFMgV2793r49v9PhCXuYB1VQNbxL27n,1,0.0002
1169,9h2TjGTXesMhJ7K9EUiiqq9Wc1AkCDZ6bNX9NbWfVmp3qHXXabs,1,0.0002
1170,9h1ord8TyD3NS15oZ6enVGCvGVi74B17BUBWXvHy4TWsbqibcov,1,0.0002
1171,9h1wZqY7M5F8SxhuJr7uqaCaoHfZVm4sbz3kSVr8VstaKUzHHTc,1,0.0002
1172,9h2BnvxpNxkChJqfRgkFBnYNAhPfjsUEcbDsDXGDp4ip1EkXkof,1,0.0002
1173,9h2FgdLkKiwXMozqo1i3rCdaARtPF2Fjd6RbVkkeySGYnvrmjRq,1,0.0002
1174,9h2JqAg6x5GJvAPRLVpk7r3aK6zqk1qnzG4LhzEu7hCBe9MBSt2,1,0.0002
1175,9h2KKVPzRBT1BmfRuVb3S4iW4SpqxujStFRqf8NT6ocBe6i7put,1,0.0002
1176,9h2LP61p7xR7tGsPBU46RLYHmVg8xmWfFktv92ND4JNASwQ9KCh,1,0.0002
1177,9h2NK3wgCGNmGbAQNziAves9swAZBqs4PR6Fq2jEat7MK4CmNp4,1,0.0002
1178,9h2PvWTuYHgY5VpLVBTjxUQ4VHBWxeEHp24ksncLofDgRHXUX6g,1,0.0002
1179,9h2QNcWDBtMsPKtbaS8h43DsbM91AdBsVRDkMk5AFhToLsnWeYf,1,0.0002
1180,9hNf59i9BwR5xtcBobuVgXj4dzUFJhGWRLtuSL1MnvgQYBpxEvJ,1,0.0002
1181,9h2S1RyesWMRdhrUU3DLuZxMTWkEsCQzMM9Qus8RHKKfJUE5zyb,1,0.0002
1182,9h2XRFU1EhrcbAacn8KHbH8ogkZr7V2oWssSgkjFRExkBYVgGBC,1,0.0002
1183,9eXBKMGdWpu6WaE14QANN7gWiVHrLUxgJEDJZWVFbC2aRZZqaDb,1,0.0002
1184,9h2XVUjxNhs5swKHb9u64gZZ7fWcyaUH66nBWKq8Nc1URStjwyW,1,0.0002
1185,9h2XobWhCx2V6A1AMHVLJprXcQaqKUmrgyy8E6dGhz5Jnbv6gKx,1,0.0002
1186,9h2cBjLEUJbabsbeNvS8rmdHt78KMGiPtcNsSckrepBwgsk2w4t,1,0.0002
1187,9h2eqPuzQB79YTPTTBCRiBKWDmKFhYAvDzEXNqMVQjEonrrE8Ba,1,0.0002
1188,9h2gD9yy1kEuUo4JEoyRFD2APPmAAqsnDpMRMVWD1EexdS1XBCU,1,0.0002
1189,9h2pBpcTqotRGtbmcgzmLLD6AcAFdMQpUk9zwtrg5UPMosQ7wdn,1,0.0002
1190,9h2qMYQn5iGEVPe5CDMZZBGDFUwDeZkDFhSXFJVYEUoMKoXRDcR,1,0.0002
1191,9h2sABZa6pvUzWWAvyK6rDVSRp8nJ7sntkkdSAKThLRQv4rYxvC,1,0.0002
1192,9h2tW3JDndy4jcBepUWVuCh3DFqPPeqp48gfYtR3iYUSTWobib2,1,0.0002
1193,9h2vrmsTuqVpQqrpF8rpHJAqqfSd3kqwoNJc7741KvFb4RZNqHk,1,0.0002
1194,9h31QDgCcTroSYAuEc7irZ891vDqWtJVS4XfT7EBHWZ4yhC3WSY,1,0.0002
1195,9h3BegnrPHPW6wDY3vKYiJYFJykBsVkUvEb5KNsppx9ikqSjnQm,1,0.0002
1196,9h4oQQRzmzGzsqfxiCTENnrxDkAZa4nnpEvaAG6SrcD9vRRpCmD,1,0.0002
1197,9h4tWXzL4HXAd9DG7ELsAko6Hw8fCBUDRwcHmTTFEVz6HmnoKuV,1,0.0002
1198,9h4vMFvPGrBxparZMiCgAnsFBehzUJHdSDurcXgM5LgaGSiEBTH,1,0.0002
1199,9h7QLm6zcd6S2Pptxo4VBdLtXWdBgnSxGpmJjv84eBvvdSiNVci,1,0.0002
1200,9h6xAdsnHNAE4sz6Nym9KSWE7q2qKqMVWSTGhDX2xDraeN7wtAJ,1,0.0002
1201,9h6xbYw1kfUAtNAweKn3kkEfYWLu8Mv12tzqfbnTj2z743rshbr,1,0.0002
1202,9h6yVXcu2voRpGg94VBgpWjZLNGA4dkU5bg7P5yFVC55cVx8q3k,1,0.0002
1203,9h72YZCMm75bFcdZv4wmSQK4884XwvTHBHEaTMh86Caytw33ssr,1,0.0002
1204,9h77cgCUroGAHgSjHMpctDUMW59zqQSvE4MobJBiuvH2cwbj2j5,1,0.0002
1205,9h7BtNH4AdQUebpcLpYjjuPkX8GhoBf97Nh8pM7Lc9rtJ7E6Zdz,1,0.0002
1206,9h7CvnCM4M6JSURaL4M5vUaw6RM19qX2c162kLdnAdu7tEGowRy,1,0.0002
1207,9h7F8hNRqfnrLximwkrmzkLcykcTH9zqo2Xk3D1Nvqic7Ddn8Ai,1,0.0002
1208,9h7GVaVx2524A6qyHFVbYgzXUKjJ8gYCzB29pcDcMErN8prd7JZ,1,0.0002
1209,9h7GfgFWxrw2xTw134v2FLFtJ7tCkoj3fu5LjM3bNfQN1PG1RNM,1,0.0002
1210,9h7JAWZtzkgShqqn95YTJLb9uNkhHrgPCiHvkGGSt1ksXqffrRH,1,0.0002
1211,9h7LXHAawqyDoQKKYSYU1jcjx4GzocAqeZqGWDto41T9F83UeZM,1,0.0002
1212,9h7bAWq738uLCcNr1bU5Ueqthcu3rerAVDMTaQe2YA9cSG9PGpS,1,0.0002
1213,9h4yFm2FiMNb6tr57sb39D4HHeJ6JE5kcyyYagq2aHsLoZMb178,1,0.0002
1214,9h7d2vgR7wtrRYVRzyh5UyiQfQoqbHV4btkmCgtiJrAFGVw7VkY,1,0.0002
